Order_ID,Order_Date,Year,Quarter,Month,Month_Name,Year_Month,Customer_ID,Customer_Name,Customer_Segment,Customer_Since,Customer_Tenure_Days,Customer_Tenure_Years,City,State,Region,Product_ID,Product_Name,Category,Subcategory,Brand,Sales_Channel,Quantity,Unit_Price,Discount,Discount_Percent,Discount_Amount,Discount_Per_Unit,Unit_Cost,Gross_Sales,Revenue,Revenue_Per_Unit,COGS,Gross_Profit,Profit_Per_Unit,Gross_Margin,Day_Name
ORD07725,2024-12-01,2024,Q4,12,December,2024-12,CUS0677,Nakul Sastry,Small Business,2024-11-19,12,0.03285420944558522,Siliguri,West Bengal,East,PROD044,Fitness Tracker,Sports & Fitness,Fitness Equipment,FitTech,Online,7,4080.4,0.1,10,2856.28,408.04,2489.04,28562.8,25706.52,3672.36,17423.28,8283.24,1183.32,0.3222233114400549,Sunday
ORD07726,2025-08-30,2025,Q3,8,August,2025-08,CUS0763,Ayushman Raja,Small Business,2024-08-18,377,1.032169746748802,Warangal,Telangana,South,PROD037,Wall Clock,Home & Lifestyle,Home Essentials,HomeEase,Online,2,855.46,0.05,5,85.55,42.775,496.17,1710.92,1625.37,812.685,992.34,633.03,316.515,0.3894682441536389,Saturday
ORD07727,2023-04-06,2023,Q2,4,April,2023-04,CUS0629,Charita Basu,Small Business,2021-12-24,468,1.281314168377823,Siliguri,West Bengal,East,PROD001,Wireless Mouse,Electronics,Computer Accessories,NovaTech,Online,4,869.25,0.05,5,173.85,43.4625,504.16,3477.0,3303.15,825.7875,2016.64,1286.51,321.6275,0.3894797390369799,Thursday
ORD07728,2025-12-05,2025,Q4,12,December,2025-12,CUS0102,Jeet Mital,Consumer,2025-04-25,224,0.6132785763175906,Chennai,Tamil Nadu,South,PROD003,USB-C Hub,Electronics,Computer Accessories,TechCore,Online,2,1842.9,0.05,5,184.29,92.145,1050.45,3685.8,3501.51,1750.755,2100.9,1400.61,700.305,0.4000017135464413,Friday
ORD07729,2025-06-06,2025,Q2,6,June,2025-06,CUS0621,Tristan Uppal,Small Business,2025-05-31,6,0.01642710472279261,Mumbai,Maharashtra,West,PROD043,Resistance Bands,Sports & Fitness,Fitness Equipment,ActiveLife,Store,5,803.99,0.05,5,201.0,40.2,426.11,4019.95,3818.95,763.79,2130.55,1688.4,337.68,0.4421110514670263,Friday
ORD07730,2024-12-02,2024,Q4,12,December,2024-12,CUS0917,Jagvi Munshi,Corporate,2024-08-16,108,0.2956878850102669,Siliguri,West Bengal,East,PROD024,Spiral Notebook,Office Supplies,Writing & Paper,PaperPlus,Online,4,249.77,0.1,10,99.91,24.9775,127.38,999.08,899.17,224.7925,509.52,389.65,97.4125,0.4333440839885672,Monday
ORD07731,2024-07-29,2024,Q3,7,July,2024-07,CUS0223,Yadavi Narula,Consumer,2021-11-08,994,2.721423682409309,Coimbatore,Tamil Nadu,South,PROD044,Fitness Tracker,Sports & Fitness,Fitness Equipment,FitTech,Store,2,3900.85,0.05,5,390.08,195.04,2379.52,7801.7,7411.62,3705.81,4759.04,2652.58,1326.29,0.357894765247004,Monday
ORD07732,2025-08-11,2025,Q3,8,August,2025-08,CUS0704,Darpan Rao,Small Business,2025-04-23,110,0.3011635865845311,Warangal,Telangana,South,PROD038,LED Light Strip,Home & Lifestyle,Home Essentials,LightPro,Online,1,989.35,0.15,15,148.4,148.4,544.14,989.35,840.95,840.95,544.14,296.81,296.81,0.3529460728937511,Monday
ORD07733,2023-12-03,2023,Q4,12,December,2023-12,CUS0687,Leela Chakraborty,Small Business,2021-11-15,748,2.047912388774812,Ahmedabad,Gujarat,West,PROD041,Yoga Mat,Sports & Fitness,Fitness Equipment,ActiveLife,Store,4,902.55,0.15,15,541.53,135.3825,496.4,3610.2,3068.67,767.1675,1985.6,1083.07,270.7675,0.3529444352113456,Sunday
ORD07734,2024-09-16,2024,Q3,9,September,2024-09,CUS0124,Matthew Kashyap,Consumer,2024-04-05,164,0.4490075290896646,Mysuru,Karnataka,South,PROD031,Electric Kettle,Home & Lifestyle,Kitchen,HomeEase,Online,1,1720.79,0.1,10,172.08,172.08,1066.89,1720.79,1548.71,1548.71,1066.89,481.82,481.82,0.3111105371567304,Monday
ORD07735,2025-12-27,2025,Q4,12,December,2025-12,CUS0918,Girish Bath,Corporate,2021-01-31,1791,4.903490759753593,Delhi,Delhi,North,PROD017,Filing Cabinet,Furniture,Storage,WorkPro,Store,2,7216.97,0.15,15,2165.09,1082.545,5051.88,14433.94,12268.85,6134.425,10103.76,2165.09,1082.545,0.1764704923444333,Saturday
ORD07736,2025-12-22,2025,Q4,12,December,2025-12,CUS0881,Hema Rout,Corporate,2025-11-05,47,0.1286789869952088,Nagpur,Maharashtra,West,PROD050,Sports Backpack,Sports & Fitness,Sports Accessories,ActiveLife,Store,13,1493.42,0.05,5,970.72,74.67076923076924,836.32,19414.46,18443.74,1418.749230769231,10872.16,7571.58,582.4292307692308,0.4105230284096392,Monday
ORD07737,2025-05-27,2025,Q2,5,May,2025-05,CUS0587,Keya Sankaran,Consumer,2022-08-01,1030,2.819986310746065,Madurai,Tamil Nadu,South,PROD009,Portable Speaker,Electronics,Audio,AudioWave,Online,2,4666.45,0.05,5,466.64,233.32,2753.21,9332.9,8866.26,4433.13,5506.42,3359.84,1679.92,0.3789467035706149,Tuesday
ORD07738,2023-03-28,2023,Q1,3,March,2023-03,CUS0890,Andrew Agrawal,Corporate,2023-02-13,43,0.1177275838466804,Mangaluru,Karnataka,South,PROD017,Filing Cabinet,Furniture,Storage,WorkPro,Store,10,6905.26,0.15,15,10357.89,1035.789,4833.68,69052.6,58694.71,5869.471,48336.8,10357.91,1035.791,0.1764709289815045,Tuesday
ORD07739,2025-09-26,2025,Q3,9,September,2025-09,CUS0952,Shravya Shankar,Corporate,2025-04-16,163,0.4462696783025325,Delhi,Delhi,North,PROD006,Bluetooth Speaker,Electronics,Audio,SoundMax,Store,14,2191.46,0.1,10,3068.04,219.1457142857143,1271.05,30680.44,27612.4,1972.314285714286,17794.7,9817.7,701.2642857142857,0.3555540264518839,Friday
ORD07740,2024-03-24,2024,Q1,3,March,2024-03,CUS0839,Vaishnavi Luthra,Small Business,2024-03-03,21,0.05749486652977413,Ahmedabad,Gujarat,West,PROD021,Ballpoint Pen Pack,Office Supplies,Writing & Paper,WriteWell,Store,5,261.93,0.15,15,196.45,39.29,125.73,1309.65,1113.2,222.64,628.65,484.55,96.91,0.4352766798418972,Sunday
ORD07741,2025-12-19,2025,Q4,12,December,2025-12,CUS0923,Oviya Ganesan,Corporate,2021-12-18,1462,4.002737850787132,Noida,Uttar Pradesh,North,PROD031,Electric Kettle,Home & Lifestyle,Kitchen,HomeEase,Store,14,1879.48,0.1,10,2631.27,187.9478571428571,1165.28,26312.72,23681.45,1691.532142857143,16313.92,7367.53,526.2521428571429,0.3111097504586923,Friday
ORD07742,2025-12-29,2025,Q4,12,December,2025-12,CUS0481,Laksh Chopra,Consumer,2025-12-29,0,0.0,Pune,Maharashtra,West,PROD009,Portable Speaker,Electronics,Audio,AudioWave,Online,3,4372.75,0.05,5,655.91,218.6366666666667,2579.92,13118.25,12462.34,4154.113333333334,7739.76,4722.58,1574.193333333333,0.3789480948200739,Monday
ORD07743,2025-12-21,2025,Q4,12,December,2025-12,CUS0758,Kashish Chad,Small Business,2025-12-15,6,0.01642710472279261,Coimbatore,Tamil Nadu,South,PROD030,Calculator,Office Supplies,Desk Supplies,CalcPro,Store,5,630.08,0.1,10,315.04,63.008,378.05,3150.4,2835.36,567.072,1890.25,945.11,189.022,0.3333298064443316,Sunday
ORD07744,2023-03-08,2023,Q1,3,March,2023-03,CUS0043,Thomas Amble,Consumer,2021-08-09,576,1.57700205338809,New Delhi,Delhi,North,PROD047,Football,Sports & Fitness,Sports Accessories,SportMax,Online,3,925.88,0.1,10,277.76,92.58666666666666,527.75,2777.64,2499.88,833.2933333333334,1583.25,916.63,305.5433333333334,0.3666696001408067,Wednesday
ORD07745,2025-10-09,2025,Q4,10,October,2025-10,CUS0004,Tejas Kaul,Consumer,2025-04-20,172,0.4709103353867214,Nagpur,Maharashtra,West,PROD019,Drawer Unit,Furniture,Storage,HomeSpace,Store,1,3987.44,0.05,5,199.37,199.37,2591.84,3987.44,3788.07,3788.07,2591.84,1196.23,1196.23,0.315788778982437,Thursday
ORD07746,2025-06-08,2025,Q2,6,June,2025-06,CUS0446,Ira Bava,Consumer,2021-06-07,1462,4.002737850787132,Durgapur,West Bengal,East,PROD022,Gel Pen Pack,Office Supplies,Writing & Paper,WriteWell,Store,2,308.27,0.0,0,0.0,0.0,151.05,616.54,616.54,308.27,302.1,314.44,157.22,0.5100074609919876,Sunday
ORD07747,2023-10-13,2023,Q4,10,October,2023-10,CUS0918,Girish Bath,Corporate,2021-01-31,985,2.69678302532512,Delhi,Delhi,North,PROD044,Fitness Tracker,Sports & Fitness,Fitness Equipment,FitTech,Store,14,3884.33,0.05,5,2719.03,194.2164285714286,2369.44,54380.62,51661.59,3690.113571428571,33172.16,18489.43,1320.673571428571,0.3578951015638505,Friday
ORD07748,2025-11-21,2025,Q4,11,November,2025-11,CUS0581,Nicholas Khosla,Consumer,2025-10-27,25,0.06844626967830253,Siliguri,West Bengal,East,PROD027,Stapler,Office Supplies,Desk Supplies,WriteWell,Store,1,289.23,0.05,5,14.46,14.46,150.4,289.23,274.77,274.77,150.4,124.37,124.37,0.4526331113294756,Friday
ORD07749,2023-12-25,2023,Q4,12,December,2023-12,CUS0090,Hritik Raja,Consumer,2021-05-01,968,2.650239561943874,Durgapur,West Bengal,East,PROD031,Electric Kettle,Home & Lifestyle,Kitchen,HomeEase,Online,2,1795.45,0.1,10,359.09,179.545,1113.18,3590.9,3231.81,1615.905,2226.36,1005.45,502.725,0.3111104922628496,Monday
ORD07750,2025-07-28,2025,Q3,7,July,2025-07,CUS0993,Oliver Yogi,Corporate,2025-07-15,13,0.03559206023271732,Mangaluru,Karnataka,South,PROD045,Exercise Bike,Sports & Fitness,Fitness Equipment,FitTech,Store,5,25110.21,0.1,10,12555.11,2511.022,18079.35,125551.05,112995.94,22599.188,90396.75,22599.19,4519.838,0.200000017699751,Monday
ORD07751,2025-11-24,2025,Q4,11,November,2025-11,CUS0908,Ryan Lall,Corporate,2025-06-14,163,0.4462696783025325,New Delhi,Delhi,North,PROD030,Calculator,Office Supplies,Desk Supplies,CalcPro,Store,13,680.77,0.15,15,1327.5,102.1153846153846,408.46,8850.01,7522.51,578.6546153846155,5309.98,2212.53,170.1946153846154,0.2941212441060231,Monday
ORD07752,2023-12-07,2023,Q4,12,December,2023-12,CUS0996,Ekbal Dube,Corporate,2021-03-15,997,2.729637234770705,Surat,Gujarat,West,PROD003,USB-C Hub,Electronics,Computer Accessories,TechCore,Store,2,1724.23,0.2,20,689.69,344.845,982.81,3448.46,2758.77,1379.385,1965.62,793.15,396.575,0.2875013139913802,Thursday
ORD07753,2025-03-25,2025,Q1,3,March,2025-03,CUS0904,Aditya Mitra,Corporate,2024-07-31,237,0.648870636550308,Hyderabad,Telangana,South,PROD017,Filing Cabinet,Furniture,Storage,WorkPro,Online,10,7141.46,0.05,5,3570.73,357.073,4999.02,71414.6,67843.87,6784.387,49990.2,17853.67,1785.367,0.263158189531346,Tuesday
ORD07754,2025-10-12,2025,Q4,10,October,2025-10,CUS0103,Nilima Narain,Consumer,2024-06-04,495,1.35523613963039,Nagpur,Maharashtra,West,PROD005,Webcam,Electronics,Computer Accessories,ViewPro,Store,2,2491.11,0.1,10,498.22,249.11,1544.49,4982.22,4484.0,2242.0,3088.98,1395.02,697.51,0.3111106155218555,Sunday
ORD07755,2024-12-26,2024,Q4,12,December,2024-12,CUS0216,Aarnav Mandal,Consumer,2023-07-17,528,1.44558521560575,Ahmedabad,Gujarat,West,PROD043,Resistance Bands,Sports & Fitness,Fitness Equipment,ActiveLife,Online,1,816.19,0.0,0,0.0,0.0,432.58,816.19,816.19,816.19,432.58,383.61,383.61,0.4700008576434409,Thursday
ORD07756,2025-07-04,2025,Q3,7,July,2025-07,CUS0180,Upkaar Virk,Consumer,2024-03-27,464,1.270362765229295,Bengaluru,Karnataka,South,PROD012,Executive Office Chair,Furniture,Office Furniture,WorkPro,Store,3,12557.46,0.1,10,3767.24,1255.746666666667,8539.07,37672.38,33905.14,11301.71333333333,25617.21,8287.93,2762.643333333333,0.2444446476256992,Friday
ORD07757,2025-02-24,2025,Q1,2,February,2025-02,CUS1000,Shravya Ravel,Corporate,2024-09-07,170,0.4654346338124572,Chennai,Tamil Nadu,South,PROD015,Folding Table,Furniture,Office Furniture,HomeSpace,Store,8,4332.91,0.1,10,3466.33,433.29125,2773.06,34663.28,31196.95,3899.61875,22184.48,9012.47,1126.55875,0.2888894587451658,Monday
ORD07758,2024-10-17,2024,Q4,10,October,2024-10,CUS0259,Ucchal Mittal,Consumer,2024-06-22,117,0.3203285420944558,New Delhi,Delhi,North,PROD007,Wireless Earbuds,Electronics,Audio,SoundMax,Online,2,3553.71,0.05,5,355.37,177.685,2132.23,7107.42,6752.05,3376.025,4264.46,2487.59,1243.795,0.368419961345073,Thursday
ORD07759,2025-09-25,2025,Q3,9,September,2025-09,CUS0124,Matthew Kashyap,Consumer,2024-04-05,538,1.47296372347707,Mysuru,Karnataka,South,PROD048,Cricket Bat,Sports & Fitness,Sports Accessories,SportMax,Store,2,3010.24,0.0,0,0.0,0.0,1896.45,6020.48,6020.48,3010.24,3792.9,2227.58,1113.79,0.3700003986393112,Thursday
ORD07760,2023-07-26,2023,Q3,7,July,2023-07,CUS0849,Chandresh Patel,Small Business,2022-09-11,318,0.8706365503080082,Warangal,Telangana,South,PROD029,Scissors,Office Supplies,Desk Supplies,WriteWell,Store,5,185.97,0.15,15,139.48,27.896,100.42,929.85,790.37,158.074,502.1,288.27,57.654,0.3647279122436327,Wednesday
ORD07761,2024-09-15,2024,Q3,9,September,2024-09,CUS0495,Akshay Nazareth,Consumer,2023-07-06,437,1.196440793976728,Ahmedabad,Gujarat,West,PROD040,Humidifier,Home & Lifestyle,Home Essentials,AirPure,Store,1,5169.95,0.05,5,258.5,258.5,3412.17,5169.95,4911.45,4911.45,3412.17,1499.28,1499.28,0.3052621934459274,Sunday
ORD07762,2024-01-16,2024,Q1,1,January,2024-01,CUS0767,Varenya Bhat,Small Business,2021-09-30,838,2.294318959616701,Madurai,Tamil Nadu,South,PROD008,Noise Cancelling Headphones,Electronics,Audio,SoundMax,Store,6,7343.87,0.05,5,2203.16,367.1933333333333,4553.2,44063.22,41860.06,6976.676666666666,27319.2,14540.86,2423.476666666667,0.3473683506425935,Tuesday
ORD07763,2025-10-03,2025,Q4,10,October,2025-10,CUS0583,Xiti Pal,Consumer,2021-06-16,1570,4.298425735797399,New Delhi,Delhi,North,PROD019,Drawer Unit,Furniture,Storage,HomeSpace,Online,2,3951.93,0.05,5,395.19,197.595,2568.75,7903.86,7508.67,3754.335,5137.5,2371.17,1185.585,0.3157909456668092,Friday
ORD07764,2023-07-01,2023,Q3,7,July,2023-07,CUS0880,Chatura Dora,Corporate,2022-03-03,485,1.327857631759069,Warangal,Telangana,South,PROD012,Executive Office Chair,Furniture,Office Furniture,WorkPro,Store,14,12087.05,0.1,10,16921.87,1208.705,8219.19,169218.7,152296.83,10878.345,115068.66,37228.17,2659.155,0.244444812147436,Saturday
ORD07765,2024-05-25,2024,Q2,5,May,2024-05,CUS0630,Hemal Chopra,Small Business,2022-05-26,730,1.998631074606434,Delhi,Delhi,North,PROD008,Noise Cancelling Headphones,Electronics,Audio,SoundMax,Online,7,7245.81,0.0,0,0.0,0.0,4492.4,50720.67,50720.67,7245.809999999999,31446.8,19273.87,2753.41,0.3800003036237494,Saturday
ORD07766,2025-11-14,2025,Q4,11,November,2025-11,CUS0855,Chandran Gaba,Corporate,2025-11-13,1,0.002737850787132101,Lucknow,Uttar Pradesh,North,PROD005,Webcam,Electronics,Computer Accessories,ViewPro,Online,13,2544.09,0.05,5,1653.66,127.2046153846154,1577.34,33073.17,31419.51,2416.885384615384,20505.42,10914.09,839.5453846153846,0.347366652121564,Friday
ORD07767,2023-06-07,2023,Q2,6,June,2023-06,CUS0950,Tanveer Shankar,Corporate,2022-08-16,295,0.8076659822039699,Kolkata,West Bengal,East,PROD048,Cricket Bat,Sports & Fitness,Sports Accessories,SportMax,Store,7,3088.81,0.05,5,1081.08,154.44,1945.95,21621.67,20540.59,2934.37,13621.65,6918.94,988.42,0.3368423204980966,Wednesday
ORD07768,2024-03-31,2024,Q1,3,March,2024-03,CUS0597,Odika Rama,Consumer,2021-09-21,922,2.524298425735797,Durgapur,West Bengal,East,PROD028,Staple Pack,Office Supplies,Desk Supplies,WriteWell,Online,1,118.56,0.1,10,11.86,11.86,59.28,118.56,106.7,106.7,59.28,47.42,47.42,0.4444236176194939,Sunday
ORD07769,2023-12-23,2023,Q4,12,December,2023-12,CUS0240,Chandani Samra,Consumer,2023-02-17,309,0.8459958932238193,Kolkata,West Bengal,East,PROD049,Badminton Racket,Sports & Fitness,Sports Accessories,SportMax,Online,1,1873.96,0.1,10,187.4,187.4,1105.64,1873.96,1686.56,1686.56,1105.64,580.92,580.92,0.3444407551465705,Saturday
ORD07770,2025-12-07,2025,Q4,12,December,2025-12,CUS0573,Girik Ravi,Consumer,2024-03-24,623,1.705681040383299,Madurai,Tamil Nadu,South,PROD024,Spiral Notebook,Office Supplies,Writing & Paper,PaperPlus,Online,3,239.79,0.05,5,35.97,11.99,122.29,719.37,683.4,227.8,366.87,316.53,105.51,0.4631694468832309,Sunday
ORD07771,2025-09-09,2025,Q3,9,September,2025-09,CUS0991,Vidhi Bassi,Corporate,2023-07-10,792,2.168377823408624,Kanpur,Uttar Pradesh,North,PROD042,Dumbbell Set,Sports & Fitness,Fitness Equipment,ActiveLife,Online,7,2569.44,0.1,10,1798.61,256.9442857142857,1593.05,17986.08,16187.47,2312.495714285714,11151.35,5036.12,719.4457142857143,0.3111122368103231,Tuesday
ORD07772,2025-10-12,2025,Q4,10,October,2025-10,CUS0496,Parth Ravi,Consumer,2024-08-21,417,1.141683778234086,Madurai,Tamil Nadu,South,PROD016,Bookshelf,Furniture,Storage,HomeSpace,Store,2,6292.84,0.0,0,0.0,0.0,4153.27,12585.68,12585.68,6292.84,8306.54,4279.14,2139.57,0.3400006992073532,Sunday
ORD07773,2025-11-08,2025,Q4,11,November,2025-11,CUS0793,Hemang Taneja,Small Business,2022-03-13,1336,3.657768651608488,Ahmedabad,Gujarat,West,PROD024,Spiral Notebook,Office Supplies,Writing & Paper,PaperPlus,Online,1,255.88,0.15,15,38.38,38.38,130.5,255.88,217.5,217.5,130.5,87.0,87.0,0.4,Saturday
ORD07774,2025-10-04,2025,Q4,10,October,2025-10,CUS0149,Ekapad Toor,Consumer,2023-11-27,677,1.853524982888433,Delhi,Delhi,North,PROD004,Laptop Stand,Electronics,Computer Accessories,TechCore,Store,3,1484.64,0.1,10,445.39,148.4633333333333,816.55,4453.92,4008.53,1336.176666666667,2449.65,1558.88,519.6266666666667,0.3888906906022906,Saturday
ORD07775,2023-05-22,2023,Q2,5,May,2023-05,CUS0928,Chakradhar Bhatnagar,Corporate,2023-03-24,59,0.161533196440794,Ahmedabad,Gujarat,West,PROD002,Mechanical Keyboard,Electronics,Computer Accessories,NovaTech,Store,5,2821.19,0.05,5,705.3,141.06,1692.71,14105.95,13400.65,2680.13,8463.55,4937.1,987.4200000000001,0.368422427270319,Monday
ORD07776,2024-02-14,2024,Q1,2,February,2024-02,CUS0598,Omkaar Rai,Consumer,2022-06-11,613,1.678302532511978,Delhi,Delhi,North,PROD021,Ballpoint Pen Pack,Office Supplies,Writing & Paper,WriteWell,Online,1,244.08,0.1,10,24.41,24.41,117.16,244.08,219.67,219.67,117.16,102.51,102.51,0.4666545272454136,Wednesday
ORD07777,2025-06-29,2025,Q2,6,June,2025-06,CUS0466,Rayaan Bahl,Consumer,2024-10-02,270,0.7392197125256673,Madurai,Tamil Nadu,South,PROD049,Badminton Racket,Sports & Fitness,Sports Accessories,SportMax,Online,3,1767.91,0.0,0,0.0,0.0,1043.07,5303.73,5303.73,1767.91,3129.21,2174.52,724.84,0.4099982465170738,Sunday
ORD07778,2025-02-24,2025,Q1,2,February,2025-02,CUS0105,Owen Mitra,Consumer,2024-06-15,254,0.6954140999315537,Surat,Gujarat,West,PROD007,Wireless Earbuds,Electronics,Audio,SoundMax,Online,3,3545.15,0.05,5,531.77,177.2566666666667,2127.09,10635.45,10103.68,3367.893333333333,6381.27,3722.41,1240.803333333333,0.3684212089060619,Monday
ORD07779,2025-05-19,2025,Q2,5,May,2025-05,CUS0484,Ganga Sodhi,Consumer,2021-11-09,1287,3.523613963039014,Durgapur,West Bengal,East,PROD005,Webcam,Electronics,Computer Accessories,ViewPro,Store,1,2440.15,0.05,5,122.01,122.01,1512.89,2440.15,2318.14,2318.14,1512.89,805.25,805.25,0.3473690113625579,Monday
ORD07780,2025-10-23,2025,Q4,10,October,2025-10,CUS0695,Frado Kothari,Small Business,2025-09-16,37,0.1013004791238877,Coimbatore,Tamil Nadu,South,PROD034,Water Bottle,Home & Lifestyle,Kitchen,LifePlus,Store,3,699.35,0.0,0,0.0,0.0,384.64,2098.05,2098.05,699.35,1153.92,944.13,314.71,0.4500035747479803,Thursday
ORD07781,2024-02-16,2024,Q1,2,February,2024-02,CUS0411,Bhavika Swaminathan,Consumer,2022-09-14,520,1.423682409308693,Lucknow,Uttar Pradesh,North,PROD011,Ergonomic Office Chair,Furniture,Office Furniture,WorkPro,Online,3,7351.07,0.05,5,1102.66,367.5533333333333,4778.2,22053.21,20950.55,6983.516666666666,14334.6,6615.95,2205.316666666667,0.3157888456388973,Friday
ORD07782,2024-10-16,2024,Q4,10,October,2024-10,CUS0239,Nakul Borah,Consumer,2024-10-04,12,0.03285420944558522,Chennai,Tamil Nadu,South,PROD030,Calculator,Office Supplies,Desk Supplies,CalcPro,Store,3,651.46,0.0,0,0.0,0.0,390.88,1954.38,1954.38,651.46,1172.64,781.74,260.58,0.3999938599453535,Wednesday
ORD07783,2023-03-24,2023,Q1,3,March,2023-03,CUS0814,Atharv Jhaveri,Small Business,2022-06-15,282,0.7720739219712526,Nagpur,Maharashtra,West,PROD041,Yoga Mat,Sports & Fitness,Fitness Equipment,ActiveLife,Online,3,915.48,0.1,10,274.64,91.54666666666667,503.51,2746.44,2471.8,823.9333333333334,1510.53,961.27,320.4233333333333,0.3888947325835423,Friday
ORD07784,2023-10-14,2023,Q4,10,October,2023-10,CUS0774,Viraj Dutta,Small Business,2021-11-08,705,1.930184804928131,Delhi,Delhi,North,PROD019,Drawer Unit,Furniture,Storage,HomeSpace,Online,6,3861.75,0.1,10,2317.05,386.175,2510.14,23170.5,20853.45,3475.575,15060.84,5792.61,965.435,0.2777770584723391,Saturday
ORD07785,2025-09-06,2025,Q3,9,September,2025-09,CUS0673,Pushti Kakar,Small Business,2025-03-18,172,0.4709103353867214,Madurai,Tamil Nadu,South,PROD034,Water Bottle,Home & Lifestyle,Kitchen,LifePlus,Online,4,729.73,0.05,5,145.95,36.4875,401.35,2918.92,2772.97,693.2425,1605.4,1167.57,291.8925,0.4210539601943043,Saturday
ORD07786,2025-03-23,2025,Q1,3,March,2025-03,CUS0744,Eta Nadkarni,Small Business,2024-11-07,136,0.3723477070499658,Warangal,Telangana,South,PROD010,Soundbar,Electronics,Audio,AudioWave,Online,3,8912.18,0.15,15,4010.48,1336.826666666667,5703.8,26736.54,22726.06,7575.353333333333,17111.4,5614.66,1871.553333333333,0.2470582230267807,Sunday
ORD07787,2024-05-31,2024,Q2,5,May,2024-05,CUS0012,Janaki Handa,Consumer,2021-08-05,1030,2.819986310746065,Kanpur,Uttar Pradesh,North,PROD028,Staple Pack,Office Supplies,Desk Supplies,WriteWell,Online,1,124.41,0.1,10,12.44,12.44,62.2,124.41,111.97,111.97,62.2,49.77,49.77,0.4444940609091722,Friday
ORD07788,2023-10-09,2023,Q4,10,October,2023-10,CUS0445,Yashasvi Shankar,Consumer,2023-01-18,264,0.7227926078028748,Mysuru,Karnataka,South,PROD015,Folding Table,Furniture,Office Furniture,HomeSpace,Online,2,4356.95,0.05,5,435.7,217.85,2788.45,8713.9,8278.2,4139.1,5576.9,2701.3,1350.65,0.3263148993742601,Monday
ORD07789,2025-12-26,2025,Q4,12,December,2025-12,CUS0516,Aarush Kamdar,Consumer,2025-12-02,24,0.06570841889117043,New Delhi,Delhi,North,PROD050,Sports Backpack,Sports & Fitness,Sports Accessories,ActiveLife,Online,3,1474.66,0.05,5,221.2,73.73333333333333,825.81,4423.98,4202.78,1400.926666666667,2477.43,1725.35,575.1166666666667,0.4105258900061388,Friday
ORD07790,2025-09-27,2025,Q3,9,September,2025-09,CUS0196,Parth Singhal,Consumer,2025-06-01,118,0.3230663928815879,Chennai,Tamil Nadu,South,PROD027,Stapler,Office Supplies,Desk Supplies,WriteWell,Online,3,296.12,0.0,0,0.0,0.0,153.98,888.36,888.36,296.12,461.94,426.42,142.14,0.4800081048223693,Saturday
